 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
342,Caleb Martin\martica02,SF,26,MIA,33,9,22.8,3.6,7,0.511,1,2.7,0.371,2.6,4.3,0.599,0.582,1,1.5,0.688,1.3,2.6,3.9,0.9,1,0.6,0.8,1.6,9.2
343,Cody Martin\martico01,SF,26,CHO,38,5,26.6,3.1,6.3,0.483,1.1,2.2,0.476,2,4.1,0.487,0.567,1.3,1.7,0.738,1.3,2.9,4.2,2.7,1.5,0.5,0.9,1.7,8.4
344,Kelan Martin\martike03,SF,26,IND,27,1,16.4,2.6,6.2,0.417,0.8,2.7,0.297,1.8,3.5,0.511,0.482,0.3,0.5,0.692,0.6,1.4,2,0.8,0.5,0.3,0.5,1.3,6.3
345,Kenyon Martin Jr.\martike04,SF,21,HOU,41,0,18.9,3.2,6.2,0.512,0.6,1.9,0.316,2.6,4.3,0.596,0.559,1.1,1.7,0.647,1,2.8,3.8,1.3,0.4,0.5,0.7,1.3,8
346,Garrison Mathews\mathega01,SG,25,HOU,27,16,27.9,3.2,8,0.403,2.4,6.6,0.358,0.9,1.4,0.622,0.551,2,2.6,0.797,0.5,3.1,3.6,0.9,0.6,0.4,0.7,3,10.9
347,Dakota Mathias\mathida01,SG,26,MEM,5,0,2.6,0.4,1,0.4,0.4,1,0.4,0,0,,0.6,0,0,,0,0.4,0.4,0.2,0.2,0,0,0.2,1.2
348,Wesley Matthews\matthwe02,SG,35,MIL,17,6,21,2.5,5.4,0.473,1.6,3.9,0.403,0.9,1.4,0.667,0.621,0.2,0.4,0.5,0.6,1.6,2.2,0.8,0.5,0.3,0.4,1.5,6.8
349,Tyrese Maxey\maxeyty01,PG,21,PHI,35,34,34.9,6.3,13.5,0.467,1.4,3.5,0.398,4.9,9.9,0.491,0.519,2.7,3.1,0.87,0.4,3.1,3.5,4.4,0.7,0.6,1.2,2.2,16.7
350,Skylar Mays\mayssk01,SG,24,ATL,17,5,10.8,1.8,3.5,0.525,0.5,1.5,0.32,1.4,2,0.676,0.593,0.4,0.4,1,0.3,1.1,1.4,0.8,0.4,0,0.4,0.4,4.5
351,Miles McBride\mcbrimi01,PG,21,NYK,17,2,8.4,0.9,3.1,0.288,0.3,1.6,0.185,0.6,1.5,0.4,0.337,0.2,0.2,0.75,0.1,0.7,0.8,1.2,0.5,0.1,0.2,0.9,2.2
352,Mac McClung\mccluma01,PG,23,CHI,1,0,3,1,1,1,0,0,,1,1,1,1,0,0,,0,0,0,0,0,0,1,0,2
353,CJ McCollum\mccolcj01,SG,30,POR,24,24,35.3,8,18.8,0.424,3.2,8.2,0.393,4.8,10.6,0.447,0.509,1.5,2.1,0.7,1.1,3,4.1,4.5,1.1,0.7,1.9,2.1,20.6
354,T.J. McConnell\mccontj01,PG,29,IND,24,6,24.2,3.8,7.5,0.503,0.3,1,0.28,3.5,6.5,0.538,0.522,0.5,0.6,0.8,0.8,2.5,3.3,4.8,1,0.4,1.2,1.8,8.4
355,Jaden McDaniels\mcdanja02,PF,21,MIN,39,17,26.3,3.2,7.7,0.42,0.9,3.4,0.276,2.3,4.3,0.536,0.482,0.7,0.8,0.818,1.4,3.2,4.6,1.1,0.8,0.6,1.1,3.4,8.1
356,Jalen McDaniels\mcdanja01,SF,24,CHO,36,2,17.8,2.5,5.1,0.5,0.8,2.2,0.375,1.7,2.8,0.598,0.582,0.8,1.2,0.659,0.8,2.8,3.6,1.2,0.6,0.4,0.8,1.8,6.7
357,Doug McDermott\mcderdo01,PF,30,SAS,28,28,24.6,4.2,9.3,0.448,2.1,5.1,0.406,2.1,4.2,0.5,0.559,0.6,0.9,0.72,0.4,2.1,2.5,1.3,0.2,0.1,0.8,1.4,11.1
358,JaVale McGee\mcgeeja01,C,34,PHO,37,10,16,4.2,6.5,0.649,0,0.1,0.25,4.2,6.4,0.655,0.651,1.5,2.3,0.679,2.3,4.7,7,0.7,0.4,0.8,1.5,2.5,9.9
359,Cameron McGriff\mcgrica01,SF,24,POR,3,0,15.3,1.7,4.7,0.357,0.7,2,0.333,1,2.7,0.375,0.429,0.7,0.7,1,2,3,5,1,0,0.3,0,2.3,4.7
360,Rodney McGruder\mcgruro01,SG,30,DET,17,0,9.5,1,2.6,0.386,0.3,1.2,0.238,0.7,1.4,0.522,0.443,0.2,0.2,0.75,0.5,1.1,1.6,0.6,0.2,0.1,0.5,0.7,2.5
361,Alfonzo McKinnie\mckinal01,SF,29,CHI,10,1,16.5,2.1,5.1,0.412,0.9,2.4,0.375,1.2,2.7,0.444,0.5,0.1,0.6,0.167,1.1,1.1,2.2,0.4,0.2,0.3,0.6,2,5.2
362,JaQuori McLaughlin\mclauja01,PG,24,DAL,4,0,2.8,0,0.5,0,0,0.3,0,0,0.3,0,0,0,0,,0,0,0,0.5,0,0,0,0.3,0
363,Jordan McLaughlin\mclaujo01,PG,25,MIN,28,2,11.2,0.8,2.6,0.284,0.1,1,0.143,0.6,1.6,0.37,0.311,0.5,0.8,0.682,0.2,0.9,1.1,2.4,0.6,0,0.7,0.5,2.2
364,Ben McLemore\mclembe01,SG,28,POR,25,4,16.8,3,6.9,0.43,2.2,5.4,0.41,0.8,1.5,0.5,0.59,0.7,0.9,0.773,0.3,1,1.3,0.8,0.4,0.1,0.6,1.5,8.8
365,De'Anthony Melton\meltode01,SG,23,MEM,36,13,22.9,3.5,9.1,0.383,1.5,4.7,0.314,2,4.4,0.459,0.465,1.1,1.4,0.76,1,3.3,4.3,2.8,1.6,0.6,1.6,1.9,9.5
366,Sam Merrill\merrisa01,SG,25,MEM,6,0,9.7,1.3,4,0.333,1.2,3.8,0.304,0.2,0.2,1,0.479,0.3,0.7,0.5,0.2,1,1.2,0.7,0,0,0.3,0.5,4.2
367,Chimezie Metu\metuch01,C,24,SAC,29,18,22.4,3.5,8.3,0.421,1.1,3.8,0.284,2.4,4.6,0.534,0.486,1,1.3,0.789,0.7,5.5,6.2,1.1,0.9,0.7,0.9,1.5,9.1
368,Khris Middleton\middlkh01,SF,30,MIL,33,33,31.6,6.3,14.7,0.43,2.4,6.2,0.387,3.9,8.5,0.461,0.511,4.1,4.6,0.887,0.7,4.8,5.5,5.3,1.2,0.2,3.2,2.2,19.1
369,C.J. Miles\milescj01,SG,34,BOS,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0
370,Patty Mills\millspa02,PG,33,BRK,41,24,30.8,4.7,10.8,0.437,3.2,7.6,0.421,1.5,3.2,0.474,0.584,0.8,0.9,0.886,0.2,1.8,2,2.6,0.6,0.3,1.1,1.4,13.4
371,Paul Millsap\millspa01,PF,36,BRK,24,0,11.3,1.3,3.5,0.376,0.3,1.1,0.222,1.1,2.4,0.448,0.412,0.5,0.7,0.706,1.2,2.5,3.7,1,0.2,0.5,0.5,2,3.4
372,Shake Milton\miltosh01,PG,25,PHI,27,6,24.7,4,9.4,0.429,0.9,2.9,0.316,3.1,6.5,0.48,0.478,1.5,1.8,0.854,0.5,2.5,3,2.8,0.7,0.4,1.1,2.1,10.5
373,Davion Mitchell\mitchda01,PG,23,SAC,39,1,24.6,3.6,9.4,0.383,1.1,3.7,0.29,2.5,5.7,0.444,0.44,0.6,0.9,0.647,0.5,1.8,2.3,3.1,0.6,0.3,0.9,1.8,8.9
374,Donovan Mitchell\mitchdo01,SG,25,UTA,38,38,33.4,9.3,20.6,0.453,3.3,9.4,0.346,6.1,11.2,0.542,0.532,3.7,4.2,0.882,0.8,3,3.8,5.1,1.6,0.2,2.9,2.6,25.7
